recording,method,latency_budget_ms,seed,budget_windows,der,miss,false_alarm,confusion,jer,der_no_overlap,der_collar250ms,overlap_miss_floor,n_speakers_true,n_speakers_pred,speaker_count_error,latency_median_ms,latency_p95_ms,latency_max_ms,latency_first_ms,n_decisions,turn_accuracy,duration_s,overlap_fraction,embed_s,cluster_s,total_s,rtf,extra_mean_query_size
test_000_1002,online,1000.0,0,4,0.4316194473592165,0.0431969220006995,0.0269324938789786,0.3614900314795383,0.835513110818131,0.4145700337964701,0.3454790823211875,0.0342777194823364,3.0,3.0,0.0,1000.0,1000.0,1000.0,1000.0,225.0,0.6285714285714286,60.0,0.0354943860919956,2.8460398000024725,0.2109695000108331,3.074863100016956,0.0512477183336159,4.711111111111111
test_000_1003,online,1000.0,0,4,0.3014899211218229,0.0255915863277826,0.024715162138475,0.2511831726555653,0.5052353932574972,0.2739122452726271,0.2314756835733667,0.0226117440841367,5.0,6.0,1.0,1000.0,1000.0,1000.0,1000.0,228.0,0.7534246575342466,60.0,0.0231348637015781,3.712779999972554,0.116041800007224,3.853350699995645,0.064222511666594,4.495614035087719
test_000_1004,online,1000.0,0,4,0.2863261421319797,0.1153236040609137,0.0115799492385786,0.1594225888324873,0.5336188847769434,0.215274949083503,0.2108537108537108,0.1105647208121827,4.0,4.0,0.0,1000.0,1000.0,1000.0,1000.0,226.0,0.8085106382978723,60.0,0.1243088995897984,2.149200700019719,0.0674755999934859,2.234389400022337,0.0372398233337056,4.668141592920354
test_000_1005,online,1000.0,0,4,0.1958815520762423,0.0660313138189244,0.0233151803948264,0.1065350578624915,0.5454850749746314,0.1450935471554028,0.072120802343926,0.05428863172226,5.0,5.0,0.0,1000.0,1000.0,1000.0,1000.0,225.0,0.900990099009901,60.0,0.057405074680583,0.1501176000165287,0.0681341999734286,0.2356905999768059,0.0039281766662801,4.546666666666667
test_000_1006,online,1000.0,0,4,0.1750543387393412,0.0822604915565958,0.018558769436549,0.0742350777461962,0.2803926805945268,0.1157089625416748,0.0543992431409649,0.0737334893830463,5.0,5.0,0.0,1000.0,1000.0,1000.0,1000.0,224.0,0.922680412371134,60.0,0.0796028880866425,0.1647434999758843,0.064009800000349,0.2451613999728579,0.0040860233328809,4.46875
test_000_1007,online,1000.0,0,4,0.3275004288900326,0.0718819694630296,0.0283067421513124,0.2273117172756905,0.5370270643468655,0.3017156379412344,0.2592163227451889,0.0650197289414994,2.0,3.0,1.0,1000.0,1000.0,1000.0,1000.0,223.0,0.74,60.0,0.0695412844036697,0.1148115000105463,0.0609766999841667,0.1904481999808922,0.0031741366663482,4.511210762331839
test_000_1008,online,1000.0,0,4,0.1994464625497319,0.0477426050856253,0.0164331430548348,0.1352707144092717,0.1867429227452188,0.1523988711194732,0.0898607484769364,0.0403044455976474,2.0,3.0,1.0,1000.0,1000.0,1000.0,1000.0,224.0,0.8803827751196173,60.0,0.0419971160778658,0.070538400002988,0.0602741000184323,0.1480670000310056,0.00246778333385,4.651785714285714
test_000_1009,online,1000.0,0,4,0.3907934975052309,0.0928697891517785,0.0143248028327699,0.2835989055206824,0.711541777825533,0.3262769469799961,0.3253222634913699,0.0856269113149847,3.0,3.0,0.0,1000.0,1000.0,1000.0,1000.0,229.0,0.7046632124352331,60.0,0.0936454849498327,0.0560799999802839,0.0645964999857824,0.1383531999599654,0.0023058866659994,4.790393013100437
test_000_1010,online,1000.0,0,4,0.2714085983921706,0.0527787486892694,0.018350227193289,0.200279622509612,0.4720225152821749,0.2442878903274943,0.2008223328283921,0.0410695560992659,5.0,6.0,1.0,1000.0,1000.0,1000.0,1000.0,221.0,0.782608695652174,60.0,0.0428285037361035,0.0607755999953951,0.1191465999872889,0.1965153999626636,0.0032752566660443,4.529411764705882
test_000_1011,online,1000.0,0,4,0.3322093770070649,0.0855812459858702,0.0208734746307,0.2257546563904945,1.0884843502080943,0.2873364126250962,0.2723805700521878,0.0828516377649325,3.0,3.0,0.0,1000.0,1000.0,1000.0,1000.0,233.0,0.7450980392156863,60.0,0.0903361344537815,2.417714999988675,0.3422865999746136,2.7873649999673944,0.0464560833327899,4.660944206008583
test_000_1012,online,1000.0,0,4,0.2301696469509399,0.1242549289316827,0.0221610881858474,0.0837536298334097,0.3146279053470064,0.1441241685144124,0.1439577371780761,0.1208925569310713,2.0,2.0,0.0,1000.0,1000.0,1000.0,1000.0,235.0,0.898936170212766,60.0,0.1375173852573018,1.8802449999784585,0.1232113000005483,2.0206630999746267,0.0336777183329104,4.910638297872341
test_000_1013,online,1000.0,0,4,0.1390717007273987,0.0481468652580533,0.0223415310010391,0.0685833044683062,0.4750515649262697,0.1003809523809523,0.0523356401384083,0.0453758226532732,5.0,4.0,-1.0,1000.0,1000.0,1000.0,1000.0,225.0,0.9230769230769232,60.0,0.047532656023222,2.2199451999913435,0.2028259999933652,2.490489799994976,0.0415081633332495,4.715555555555556
test_000_1014,online,1000.0,0,4,0.289319155689573,0.0968100301539438,0.0172988414537375,0.1752102840818917,1.2520945995413102,0.1437231130230739,0.0955210237659963,0.094588160609427,5.0,8.0,3.0,1000.0,1000.0,1000.0,1000.0,232.0,0.917098445595855,60.0,0.1035933391761612,3.5566023999999743,0.1293303999991621,3.721128400007729,0.0620188066667954,4.413793103448276
test_000_1015,online,1000.0,0,4,0.1589403973509933,0.0485651214128035,0.0249617931737137,0.0854134827644761,0.1547116428914272,0.0953267547942655,0.051119560625264,0.0439803022584479,3.0,7.0,4.0,1000.0,1000.0,1000.0,1000.0,230.0,0.9295774647887324,60.0,0.0460035523978685,2.795618200005265,0.1151566999906208,2.9328190999804065,0.0488803183330067,4.421739130434783
test_000_1016,online,1000.0,0,4,0.3759855453350854,0.0905059132720105,0.0226675427069645,0.2628120893561104,0.5701289386143815,0.2930086410054988,0.2839865621500559,0.0818002628120893,4.0,7.0,3.0,1000.0,1000.0,1000.0,1000.0,227.0,0.7437185929648241,60.0,0.089087656529517,2.941158400004497,0.2105112999852281,3.2055128999927547,0.0534252149998792,4.370044052863436
test_000_1017,online,1000.0,0,4,0.2823297137216189,0.0771635406383678,0.02319842053307,0.1819677525501809,0.2952155533970954,0.2182828669988501,0.1216596343178621,0.0707469562356038,4.0,8.0,4.0,1000.0,1000.0,1000.0,1000.0,230.0,0.835,60.0,0.0761331444759206,3.3676939999859314,0.2078907999966759,3.608653199975379,0.0601442199995896,4.234782608695652
test_000_1018,online,1000.0,0,4,0.2944827586206897,0.0667241379310344,0.0236206896551724,0.2041379310344827,0.2918015102481122,0.2304672163329407,0.0901148277583624,0.0608620689655172,2.0,4.0,2.0,1000.0,1000.0,1000.0,1000.0,222.0,0.81,60.0,0.0648063154029741,2.3358407999912743,0.1413584999972954,2.5299595999822486,0.0421659933330374,4.0
test_000_1019,online,1000.0,0,4,0.2731013200754328,0.0560603463055031,0.0204011657809017,0.1966398079890279,0.5295906680982072,0.2485274558236747,0.2197471402769416,0.0488599348534201,4.0,3.0,-1.0,1000.0,1000.0,1000.0,1000.0,225.0,0.7714285714285715,60.0,0.0513698630136986,0.9797163999755868,0.1512574999942444,1.1592973999795504,0.0193216233329925,4.671111111111111
test_000_1020,online,1000.0,0,4,0.3123950285522338,0.0935505542492442,0.0298958683238159,0.1889486059791736,0.4857824589998571,0.2717171717171717,0.2083128381701918,0.0843130668458179,4.0,4.0,0.0,1000.0,1000.0,1000.0,1000.0,223.0,0.7853403141361257,60.0,0.0920763022743947,1.9641192000126464,0.1333871000097133,2.126387300028,0.0354397883338,4.520179372197309
test_000_1021,online,1000.0,0,4,0.4305825242718447,0.1111650485436893,0.0132686084142394,0.3061488673139159,0.5988822220714212,0.3468359532446594,0.3162714252171871,0.0985436893203883,5.0,6.0,1.0,1000.0,1000.0,1000.0,1000.0,223.0,0.6864864864864865,60.0,0.1093161012385568,1.7845257000008132,0.1534527999756392,1.954991399979917,0.0325831899996652,4.62780269058296
test_000_1022,online,1000.0,0,4,0.6154770075497598,0.0427247769389155,0.0250514756348661,0.547700754975978,0.9510291734327894,0.6186219739292365,0.5739773716275022,0.039293067947838,5.0,3.0,-2.0,1000.0,1000.0,1000.0,1000.0,229.0,0.4075829383886256,60.0,0.0409001607429898,1.701950200018473,0.1121388000028673,1.8314258000464176,0.0305237633341069,4.764192139737991
test_000_1023,online,1000.0,0,4,0.4015810276679842,0.1141501976284585,0.0232411067193675,0.2641897233201581,0.6774096517242478,0.3516214562512747,0.3312026515151515,0.1124110671936758,5.0,4.0,-1.0,1000.0,1000.0,1000.0,1000.0,230.0,0.6864864864864865,60.0,0.1266476665479159,1.5945163000142202,0.0951339000021107,1.706365000020014,0.0284394166670002,4.717391304347826
test_000_1000,online,2000.0,0,8,0.1805017679744064,0.0756019531907728,0.0227310995117023,0.0821687152719313,0.1879857960172037,0.093938803352173,0.0549738219895288,0.0680249200202054,3.0,5.0,2.0,2000.0,2000.0,2000.0,2000.0,225.0,0.9547738693467336,60.0,0.0729900632339656,0.3982801999954972,0.1764597999863326,0.6055662999860942,0.0100927716664349,7.293333333333333
test_000_1001,online,2000.0,0,8,0.2105929139551699,0.064172089660159,0.0448300795372378,0.1015907447577729,0.2304908718890269,0.1500605082694635,0.0301204819277108,0.051879971077368,3.0,4.0,1.0,2000.0,2000.0,2000.0,2000.0,217.0,0.9090909090909092,60.0,0.0547187797902764,0.3341017999919131,0.0718578000087291,0.42109800002072,0.0070183000003453,5.414746543778802
test_000_1002,online,2000.0,0,8,0.4359916054564533,0.0431969220006995,0.0269324938789786,0.3658621895767751,0.8378382633300917,0.4192639879834773,0.3540260908681961,0.0342777194823364,3.0,2.0,-1.0,2000.0,2000.0,2000.0,2000.0,225.0,0.6238095238095238,60.0,0.0354943860919956,0.0727345999912358,0.0829157999833114,0.1729217999672982,0.0028820299994549,8.013333333333334
test_000_1003,online,2000.0,0,8,0.1137598597721297,0.0255915863277826,0.024715162138475,0.063453111305872,0.1457096941425562,0.0809619974297778,0.0348570235858902,0.0226117440841367,5.0,7.0,2.0,2000.0,2000.0,2000.0,2000.0,228.0,0.9452054794520548,60.0,0.0231348637015781,0.1135786000231746,0.1051711000036448,0.2356318000238388,0.0039271966670639,7.131578947368421
test_000_1004,online,2000.0,0,8,0.434486040609137,0.1153236040609137,0.0115799492385786,0.3075824873096446,0.8118552224489692,0.3871690427698574,0.4084084084084084,0.1105647208121827,4.0,5.0,1.0,2000.0,2000.0,2000.0,2000.0,226.0,0.6276595744680851,60.0,0.1243088995897984,0.0538059999817051,0.090481399995042,0.1611595999856945,0.0026859933330949,7.54424778761062
test_000_1005,online,2000.0,0,8,0.2694009530292716,0.0660313138189244,0.0233151803948264,0.1800544588155207,0.8488857566939725,0.2201221840397098,0.1480730223123732,0.05428863172226,5.0,6.0,1.0,2000.0,2000.0,2000.0,2000.0,225.0,0.8316831683168316,60.0,0.057405074680583,0.0515298999962396,0.0861053999979049,0.1531775999756064,0.0025529599995934,7.12
test_000_1006,online,2000.0,0,8,0.3104831967898345,0.0822604915565958,0.018558769436549,0.2096639357966895,0.4989455700399093,0.2706413022161208,0.2097918637653737,0.0737334893830463,5.0,6.0,1.0,2000.0,2000.0,2000.0,2000.0,224.0,0.7680412371134021,60.0,0.0796028880866425,0.5635279999987688,0.0908169999893289,0.673804599995492,0.0112300766665915,7.151785714285714
test_000_1007,online,2000.0,0,8,0.2966203465431463,0.0718819694630296,0.0283067421513124,0.1964316349288042,0.4746317775936665,0.2662196805363833,0.2116856016693716,0.0650197289414994,2.0,3.0,1.0,2000.0,2000.0,2000.0,2000.0,223.0,0.78,60.0,0.0695412844036697,0.0466940999904181,0.0902907999989111,0.1585597999801393,0.0026426633330023,7.331838565022421
test_000_1008,online,2000.0,0,8,0.1821484172288531,0.0477426050856253,0.0164331430548348,0.117972669088393,0.182118191037486,0.1249294449670743,0.0559181897302001,0.0403044455976474,2.0,3.0,1.0,2000.0,2000.0,2000.0,2000.0,224.0,0.9138755980861244,60.0,0.0419971160778658,0.074014799989527,0.1325137999956496,0.2701476999791339,0.0045024616663188,7.415178571428571
test_000_1009,online,2000.0,0,8,0.4582327378078223,0.0928697891517785,0.0143248028327699,0.3510381458232738,0.7161339107106164,0.3989124101767333,0.3685820406379724,0.0856269113149847,3.0,6.0,3.0,2000.0,2000.0,2000.0,2000.0,229.0,0.6269430051813472,60.0,0.0936454849498327,0.2899502000072971,0.1269862999906763,0.4340565000020433,0.007234275000034,7.93886462882096
test_000_1010,online,2000.0,0,8,0.3701502970989164,0.0527787486892694,0.018350227193289,0.2990213212163579,0.6536592680350546,0.345011424219345,0.3059943735122268,0.0410695560992659,5.0,6.0,1.0,2000.0,2000.0,2000.0,2000.0,221.0,0.6908212560386473,60.0,0.0428285037361035,0.4799239999847486,0.1554783999745268,0.6620573999534827,0.0110342899992247,7.303167420814479
test_000_1011,online,2000.0,0,8,0.3405587668593449,0.0855812459858702,0.0208734746307,0.2341040462427745,0.6561940515271876,0.2913779830638953,0.2850260939381774,0.0828516377649325,3.0,4.0,1.0,2000.0,2000.0,2000.0,2000.0,233.0,0.7352941176470589,60.0,0.0903361344537815,0.1891155999910552,0.1056520999991335,0.3122183999803383,0.0052036399996723,7.467811158798283
test_000_1012,online,2000.0,0,8,0.5289622497325386,0.1242549289316827,0.0221610881858474,0.3825462326150084,0.8124960639117942,0.4952630518040717,0.4428791547435615,0.1208925569310713,2.0,3.0,1.0,2000.0,2000.0,2000.0,2000.0,235.0,0.5425531914893617,60.0,0.1375173852573018,0.1348266999993939,0.1149158999905921,0.2685906999977305,0.0044765116666288,8.582978723404254
test_000_1013,online,2000.0,0,8,0.1586421891236577,0.0481468652580533,0.0223415310010391,0.0881537928645652,0.5359700794327753,0.1245714285714285,0.0659602076124567,0.0453758226532732,5.0,3.0,-2.0,2000.0,2000.0,2000.0,2000.0,225.0,0.8990384615384616,60.0,0.047532656023222,0.2779856999986805,0.1027190999884624,0.3977208999858703,0.0066286816664311,7.711111111111111
test_000_1014,online,2000.0,0,8,0.3063005872083796,0.0968100301539438,0.0172988414537375,0.1921917156006983,1.338935894763244,0.1662104028157997,0.1106032906764168,0.094588160609427,5.0,8.0,3.0,2000.0,2000.0,2000.0,2000.0,232.0,0.8963730569948186,60.0,0.1035933391761612,0.0798081000102683,0.0835330999980215,0.1789806000015232,0.0029830100000253,6.504310344827586
test_000_1015,online,2000.0,0,8,0.1470538291730344,0.0485651214128035,0.0249617931737137,0.0735269145865172,0.1509529641197073,0.0869484267361757,0.044359949302915,0.0439803022584479,3.0,7.0,4.0,2000.0,2000.0,2000.0,2000.0,230.0,0.9389671361502347,60.0,0.0460035523978685,0.0726961999898776,0.0809882000030484,0.1704178999934811,0.0028402983332246,6.721739130434782
test_000_1016,online,2000.0,0,8,0.4334756898817345,0.0905059132720105,0.0226675427069645,0.3203022339027595,0.6071754674150334,0.3733307148468185,0.3648376259798432,0.0818002628120893,4.0,6.0,2.0,2000.0,2000.0,2000.0,2000.0,227.0,0.6633165829145728,60.0,0.089087656529517,0.096289799985243,0.0712637999968137,0.1832231999724172,0.0030537199995402,6.519823788546256
test_000_1017,online,2000.0,0,8,0.297137216189536,0.0771635406383678,0.02319842053307,0.196775255018098,0.3225511031396983,0.2391720965887313,0.1347866854195968,0.0707469562356038,4.0,8.0,4.0,2000.0,2000.0,2000.0,2000.0,230.0,0.82,60.0,0.0761331444759206,0.096969700010959,0.1970987999811768,0.3109444999718107,0.0051824083328635,6.282608695652174
test_000_1018,online,2000.0,0,8,0.3146551724137931,0.0667241379310344,0.0236206896551724,0.2243103448275862,0.3019656722011989,0.237926972909305,0.1068397403894158,0.0608620689655172,2.0,4.0,2.0,2000.0,2000.0,2000.0,2000.0,222.0,0.805,60.0,0.0648063154029741,0.2184160000178963,0.1149670000013429,0.3578932000091299,0.0059648866668188,5.445945945945946
test_000_1019,online,2000.0,0,8,0.2756728955940339,0.0560603463055031,0.0204011657809017,0.199211383507629,0.54666860008065,0.2173665209956298,0.2073048364439093,0.0488599348534201,4.0,4.0,0.0,2000.0,2000.0,2000.0,2000.0,225.0,0.8047619047619048,60.0,0.0513698630136986,0.071233900001971,0.0941021999751683,0.1809131999907549,0.0030152199998459,7.8
test_000_1020,online,2000.0,0,8,0.371346993617736,0.0935505542492442,0.0298958683238159,0.2479005710446758,0.6068476420335813,0.3347474747474747,0.2609444171175603,0.0843130668458179,4.0,4.0,0.0,2000.0,2000.0,2000.0,2000.0,223.0,0.7120418848167539,60.0,0.0920763022743947,0.0645703000191133,0.0817956999817397,0.1635357000050135,0.0027255950000835,7.174887892376682
test_000_1021,online,2000.0,0,8,0.4320388349514563,0.1111650485436893,0.0132686084142394,0.3076051779935275,0.6579304183233041,0.3454252317613865,0.3228457384362526,0.0985436893203883,5.0,8.0,3.0,2000.0,2000.0,2000.0,2000.0,223.0,0.6864864864864865,60.0,0.1093161012385568,0.0678107000130694,0.0996919000172056,0.1843266000214498,0.0030721100003574,7.457399103139013
test_000_1022,online,2000.0,0,8,0.6127316403568978,0.0427247769389155,0.0250514756348661,0.544955387783116,0.94648130116137,0.6156424581005586,0.5739773716275022,0.039293067947838,5.0,3.0,-2.0,2000.0,2000.0,2000.0,2000.0,229.0,0.4123222748815165,60.0,0.0409001607429898,0.0522291000233963,0.0888687999977264,0.1566184000403154,0.0026103066673385,8.22707423580786
test_000_1023,online,2000.0,0,8,0.3611067193675889,0.1141501976284585,0.0232411067193675,0.2237154150197628,0.5945448378773472,0.3087905364062818,0.2618371212121212,0.1124110671936758,5.0,4.0,-1.0,2000.0,2000.0,2000.0,2000.0,230.0,0.7351351351351352,60.0,0.1266476665479159,0.0424080000084359,0.0832202999736182,0.1422567999979946,0.0023709466666332,7.695652173913044
test_000_1000,online,4000.0,0,16,0.2294999158107425,0.0756019531907728,0.0227310995117023,0.1311668631082674,0.2815863355007954,0.146560124732021,0.0922774869109947,0.0680249200202054,3.0,5.0,2.0,4000.0,4000.0,4000.0,4000.0,225.0,0.8994974874371859,60.0,0.0729900632339656,0.0623847999959252,0.0968552999838721,0.1746262999949976,0.0029104383332499,9.991111111111111
test_000_1001,online,4000.0,0,16,0.2105929139551699,0.064172089660159,0.0448300795372378,0.1015907447577729,0.2304908718890269,0.1500605082694635,0.0301204819277108,0.051879971077368,3.0,4.0,1.0,4000.0,4000.0,4000.0,4000.0,217.0,0.9090909090909092,60.0,0.0547187797902764,0.0378196999954525,0.0540188000013586,0.1054903999902308,0.0017581733331705,5.981566820276497
test_000_1002,online,4000.0,0,16,0.4639734172787688,0.0431969220006995,0.0269324938789786,0.3938440013990906,0.8852100350150561,0.4493052947803229,0.3877642825011246,0.0342777194823364,3.0,2.0,-1.0,4000.0,4000.0,4000.0,4000.0,225.0,0.5952380952380952,60.0,0.0354943860919956,0.0293805999972391,0.0600033999944571,0.1031495000061113,0.0017191583334351,12.986666666666666
test_000_1003,online,4000.0,0,16,0.1312883435582822,0.0255915863277826,0.024715162138475,0.0809815950920245,0.1812038970682525,0.0993207270056912,0.0557294927989981,0.0226117440841367,5.0,7.0,2.0,4000.0,4000.0,4000.0,4000.0,228.0,0.9269406392694064,60.0,0.0231348637015781,0.0327962999872397,0.0889476000156719,0.1352761999878566,0.0022546033331309,10.767543859649123
test_000_1004,online,4000.0,0,16,0.4149746192893401,0.1153236040609137,0.0115799492385786,0.2880710659898477,0.7092504077888079,0.3185336048879837,0.342985842985843,0.1105647208121827,4.0,5.0,1.0,4000.0,4000.0,4000.0,4000.0,226.0,0.7021276595744681,60.0,0.1243088995897984,0.0364387999870814,0.0898037000151816,0.1403205000096932,0.0023386750001615,11.632743362831858
test_000_1005,online,4000.0,0,16,0.2413206262763784,0.0660313138189244,0.0233151803948264,0.1519741320626276,0.683632402885532,0.1838487972508591,0.1115618661257606,0.05428863172226,5.0,7.0,2.0,4000.0,4000.0,4000.0,4000.0,225.0,0.8712871287128713,60.0,0.057405074680583,0.0421221000142395,0.0797231000033207,0.1304738000326324,0.0021745633338772,9.88
